Closeless;Further BFS;Random
nSamples;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%
1;42.150000000000006;7.2830527358257005;0.43395520148334155;0.023113102209398828;0.2135911154135169;41.5;7.891346868036644;0.4569659059578368;0.028150763017339583;0.21991944888975318;41.95;8.281171081950976;0.32617940485633024;0.025341180950514245;0.18771087079762494;
2;32.00000000000001;0.7990096558554098;0.6392223919163547;0.19067372116663994;0.3545277409156444;1.475;0.8623916811091856;0.6183311286775776;0.0970484600678991;0.2913352246089764;7.55;5.131839564248577;0.49698674748926486;0.14719389300529462;0.35077370202242625;
3;21.15;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.5666666666666667;0.41895271106709586;0.7592077318897811;0.7185448112445363;0.7105126300148589;4.883333333333333;3.746335726665015;0.4410485525828262;0.26061173035616814;0.4191826826184407;
4;13.574999999999998;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.1625;0.1367541470661055;0.9164539060266439;0.9172307692307694;0.909955423476969;4.175;3.61756622926467;0.5670980649929909;0.18598072773980615;0.45804790145925234;
5;12.280000000000001;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.7499999999999999;0.49846496657588507;0.6998168474375269;0.6643385133385135;0.6612916022728401;3.65;3.3015721713295365;0.49530451767343775;0.23860223016098367;0.4744464015493552;
6;10.383333333333333;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.22499999999999998;0.1669348848724932;0.8980414025336163;0.8920361209859737;0.8853268945022291;2.1916666666666664;2.1699182966080715;0.6890166501186403;0.26328044431709613;0.541411594270375;
7;8.435714285714287;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;3.242857142857143;2.7988487249319136;0.4524108256947612;0.1518265801254266;0.45471911975121154;
8;7.05625;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.03125;0.03029215152265412;0.9815481608704267;0.9747787610619473;0.9753900445765235;2.0437499999999997;1.9194726417430055;0.6601770265434449;0.23809610258349165;0.48790750123272125;
9;7.0333333333333306;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.833333333333333;1.6937360732854667;0.6407979639703929;0.2094811609064434;0.4740426517501581;
10;6.130000000000001;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;2.1999999999999993;1.8647685070562023;0.6479830353672663;0.20404564024780067;0.5136849728638939;
11;5.309090909090911;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;2.436363636363637;2.299393414211438;0.6031097002174084;0.1529838386564883;0.47035577650922916;
12;5.262499999999999;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.03333333333333333;0.030255013617231992;0.9815237184017132;0.9747787610619473;0.9753343239227343;2.1083333333333334;1.9136915077989602;0.7190425991392703;0.18632194243959826;0.5614719138475742;
13;4.600000000000001;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.7461538461538457;1.6459395890071804;0.6617420823238208;0.1558803929072067;0.4921917502475322;
14;4.189285714285715;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.325;1.243946521416192;0.735985546512644;0.21291949018303502;0.5459509658246657;
15;4.29;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.6399999999999997;1.5632458529338944;0.6622042814782623;0.29625928920699485;0.5420985736380415;
16;3.7812500000000013;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.890625;0.8629239910869027;0.7852799931550715;0.2513517214421486;0.5622997780696308;
17;3.9000000000000012;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.029411764705882353;0.03023025501361723;0.9815606218348966;0.9747787610619472;0.9753528974739973;1.5970588235294119;1.477469670710572;0.6682706002166399;0.21769283784639998;0.5243256495362667;
18;3.5249999999999986;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.002777777777778;0.9850210448130727;0.7551726690142433;0.37897360757027365;0.625340337652177;
19;3.1236842105263167;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.1026315789473684;1.0890071799950485;0.7345939351441297;0.1778073107239492;0.5267634256302322;
20;3.212500000000001;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.027500000000000004;0.030217875711809856;0.9815525065635732;0.9747787610619473;0.9753343239227344;1.1099999999999999;1.0288932904184207;0.7609967086826313;0.26448336362075064;0.574498514115899;
21;3.02142857142857;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0666666666666667;1.01142609556821;0.7730728112060141;0.28572671809379;0.5939635958395246;
22;2.6750000000000007;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.2840909090909094;1.1790418420401085;0.7564199110594677;0.3072938218923683;0.5961924219910848;
23;2.767391304347827;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.9086956521739133;0.9235330527358256;0.8198762170502103;0.4181961939392563;0.6562407132243686;
25;2.354000000000001;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.064;0.06031195840554593;0.9630757821479835;0.9486725663716817;0.9505757800891534;1.0140000000000002;0.8824337707353307;0.8038121523332906;0.26397033852922347;0.5909175334323924;
26;2.282692307692308;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.032692307692307694;0.030143599900965583;0.9815654610159127;0.9747787610619473;0.9752971768202084;0.8653846153846154;0.8155607823718743;0.8255649844998258;0.3405727079534515;0.638853883650973;
27;2.3203703703703704;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.9518518518518518;0.8876330774944292;0.786476840905983;0.33634152910004217;0.6266370536243714;
28;2.1517857142857144;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;0;0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0214285714285714;0.9799702896756622;0.824379080103933;0.3037765132249137;0.6389301634472513;
