Closeness
;Closeless;Further BFS;Random
nSamples;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%
28;0.0008796218052135146;0.0006731182199990914;0.8786875969738519;0.4241646447427423;0.6026144594940265;0.00044367187963597205;0.00024055309023582994;0.9008060493993926;0.39620839536366687;0.5776934496705117;7.205482290338711e-05;7.216598436881366e-05;0.8777998441044332;0.3775400586241379;0.517534491417142;
30;0.0008457338802659634;0.0006675548177203647;0.8852808475753142;0.43461857447792057;0.6127987609654555;0.00041482574672358825;0.0002357588940412049;0.9056102112108131;0.3996247596228337;0.6076857964491779;7.068481262614063e-05;6.5501786597183e-05;0.8837628126602386;0.3783980159237936;0.5289094998557123;
31;0.0008183892193007906;0.0006793333812412929;0.8841303289057878;0.4477026985338042;0.6151105339521643;0.00041533176528783144;0.00023844731754904522;0.9086359050859215;0.4180666391708221;0.6135635147962256;7.77531106870395e-05;6.566716922252584e-05;0.8849180080619378;0.34455286862113044;0.5362196945762521;
33;0.0007996865169410862;0.0006729755246385429;0.8889475075104472;0.41779502297308707;0.6298280612281615;0.00041563776017098064;0.00024652175081419655;0.9148761612809685;0.44837928764136764;0.6246492536815843;6.742341378699307e-05;6.130898797542234e-05;0.8907027588842763;0.370377502492847;0.5550529497416089;
34;0.0007866250965513137;0.000677215560694546;0.8903492032278775;0.4314424484047361;0.6246013885255152;0.00039833946492056157;0.00023314578700699585;0.9173703426837302;0.4579788902799205;0.6325778955687583;5.322877891393116e-05;5.61268410197238e-05;0.8939522251503763;0.36099262811717847;0.5641974526756044;
36;0.0007667221865920847;0.0007013748336072606;0.891780281781293;0.4604094064825023;0.6222520575461874;0.00039001996885357584;0.00024327579851169634;0.9169917313775037;0.4426643262271932;0.6248944561140447;5.881175256008734e-05;5.667562421352121e-05;0.8974044623010748;0.40487498766469016;0.5614697847544983;
38;0.0007461436285605477;0.0006854487564068543;0.8972315591042442;0.4549624157302076;0.6340847001050393;0.00038196726051753434;0.00023971038509174085;0.9223299355720502;0.46476246372429;0.6323008478447857;6.544176954443405e-05;5.923012800772354e-05;0.8966518832050143;0.41137720018005797;0.5488249723250248;
39;0.0007380076870807761;0.0006834895240417799;0.8971298734580052;0.46897697976619523;0.6402122613992124;0.0003800925961816814;0.0002410216388130683;0.9225902962182108;0.4577484703359464;0.6336342180850859;6.023750271968489e-05;5.282561194227754e-05;0.9019535409557713;0.39899340708986614;0.5678926877326639;
41;0.0007177036020528225;0.0006844502595710145;0.9009623021730602;0.48284520746873366;0.6490076462258757;0.000382070422216595;0.000255102553029824;0.9240260458372301;0.453632973106019;0.6446784173718945;4.4860613866198814e-05;4.782110648050593e-05;0.9115849541249641;0.4224941980492181;0.5931806159471654;
43;0.0007005001871461634;0.0007016018734766361;0.900604039615742;0.48027705233068674;0.644774287109341;0.0003690214455580723;0.00025725385764000853;0.9305511870804899;0.5076981012789671;0.6546058952627185;4.860463771544093e-05;4.712063892878614e-05;0.9141470128182414;0.42122266113831236;0.5924430025166948;
45;0.0006771176910502022;0.0006939590168622764;0.9007061604141003;0.4804386443486418;0.6549308373970724;0.000361591851578997;0.00025674258828136054;0.9311268773925814;0.5098633582918036;0.6565384674540415;5.241356076720275e-05;4.731739324624539e-05;0.9085497986209751;0.422684619116625;0.5806557501390281;
47;0.0006683598161123022;0.0006938160622552335;0.9048801394418163;0.49003555973126234;0.670447836134457;0.000352725568033153;0.0002555257714251412;0.9282055817885259;0.4920907268764063;0.6465938845421625;4.4902349929764294e-05;4.305394742268196e-05;0.918830789119632;0.43607107061662753;0.5900031003906534;
50;0.0006526923201252207;0.0007037329812784188;0.9063159215842759;0.508303204877237;0.6767621112781212;0.0003266571743470664;0.00024182554209597963;0.9342371835762221;0.5100554081251717;0.6687190174706653;4.368463424004944e-05;4.1793386266420716e-05;0.9212509536368816;0.4444988117308283;0.6076934923778746;
52;0.0006389235424638026;0.0006865072992492158;0.9087824725770515;0.4556930206016599;0.6826295464884721;0.00031825114074821264;0.0002337073967724869;0.9404401852678349;0.5318107425590833;0.6808100810666242;4.1804195283240535e-05;4.2149510742866456e-05;0.9207246415498638;0.4237088647880972;0.6108673387625317;
54;0.000628086792412328;0.0006929637606968714;0.9084718600946842;0.488101892449144;0.6788112082950638;0.00029216105377035116;0.0002157948149401338;0.9409605279406701;0.5037097925431555;0.6651389223896612;3.982311751707313e-05;3.835540368252718e-05;0.9267184271164681;0.4177359609336376;0.614351718522242;
57;0.0006181913294885944;0.0007041587162201917;0.9109169980228584;0.5152341493810682;0.691752929263312;0.000272559756752388;0.00020897550307901846;0.9412466568079556;0.5374376490803052;0.6785608982232606;3.9270404561483436e-05;3.752392165438563e-05;0.9284789918283237;0.4514341843878669;0.6287855042501065;
60;0.000607644650975606;0.0006888920368760905;0.9129985583751823;0.513841068929828;0.6962464773114958;0.00024967598677402245;0.0001915620083578272;0.9457375168430515;0.5433716154774552;0.683664144358353;3.540081075642711e-05;3.3352307028414786e-05;0.9340879962462554;0.46241288932559815;0.6285981468193141;
63;0.0005871453905311118;0.0006983993424437285;0.9094205827061161;0.502918216632919;0.7059951608568144;0.0002381672440636351;0.00018265374960588492;0.948008976277598;0.5326520759501778;0.6907880157545955;3.178515391012906e-05;2.906599003619741e-05;0.9430908507229656;0.47938582899667065;0.6720473162065885;
66;0.0005721084418846989;0.0006920172887951155;0.9140001463760431;0.5061951821722437;0.7054188430928735;0.00022437306887540447;0.00018211403100606443;0.9482902797224864;0.554530072288987;0.7011024490756191;3.2394903064314485e-05;3.118751002088772e-05;0.9392289119132275;0.49135735661309043;0.6471064925330945;
